date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-02-03,1,0,5,,,,12.2,,,
2015-02-04,0,-2,3,,,,12.6,,,
2015-02-05,0.5,-2,3,,,153,16.7,,,
2015-02-06,-1.7,-6,1,,,352,19.2,,,
2015-02-07,-4.5,-7,-2,,,317,13.4,,,
2015-02-08,-0.5,-2,2,,,240,19.4,,,
2015-02-09,-1.6,-3,-1,,,331,12.8,,,
2015-02-10,-3.9,-5,-3,,,29,16.8,,,
2015-02-11,-3.9,-6,-1,,,32,29,,,
2015-02-12,-2.3,-6,4,,,29,21.2,,,
2015-02-13,-2.8,-6,2,,,25,12.9,,,
2015-02-14,-4,-6,-1,,,,9,,,
2015-02-15,-4.8,-7,-3,,,,5.3,,,
2015-02-16,-6,-10,-3,,,22,26.4,,,
2015-02-17,-8.6,-12,-4,,,36,27.2,,,
2015-02-18,-7.8,-13,-2,,,,11.7,,,
2015-02-19,-4,-11,2,,,,11.3,,,
2015-02-20,-0.6,-3,4,,,,5.9,,,
2015-02-21,-1.3,-6,3,,,188,11.9,,,
2015-02-22,0,-6,6,,,167,12,,,
2015-02-23,3.3,-2,10,,,146,14.3,,,
2015-02-24,4.1,-1,11,,,115,18.6,,,
2015-02-25,2.5,-1,8,,,114,15.9,,,
2015-02-26,2.6,1,3,,,122,16.1,,,
2015-02-27,6.9,2,14,,,156,12.5,,,
2015-02-28,2.2,1,5,,,66,19.2,,,
2015-03-01,1.2,0,3,,,,10.2,,,
2015-03-02,1,0,2,,,,5.9,,,
2015-03-03,3.1,0,6,,,149,13.1,,,
2015-03-04,1,0,3,,,358,16.2,,,
2015-03-05,1.8,-1,5,,,313,16.4,,,
2015-03-06,2.2,-1,6,,,,5.1,,,
2015-03-07,2.2,-1,6,,,,11.6,,,
2015-03-08,1.8,-3,7,,,,5.6,,,
2015-03-09,3.7,-2,10,,,,6,,,
2015-03-10,6.4,0,14,,,,6.3,,,
2015-03-11,10,3,18,,,95,17.1,,,
2015-03-12,6.8,5,9,,,98,12.3,,,
2015-03-13,4.2,4,5,,,86,27,,,
2015-03-14,4.9,3,7,,,86,21,,,
2015-03-15,5.2,1,10,,,56,29.7,,,
2015-03-16,5.3,0,12,,,42,29.6,,,
2015-03-17,1.1,-2,6,,,58,30.5,,,
2015-03-18,2.7,-1,7,,,75,29.7,,,
2015-03-19,4.8,2,8,,,67,19.1,,,
2015-03-20,7,5,12,,,33,17.4,,,
2015-03-21,7.6,4,13,,,333,12,,,
2015-03-22,7.3,1,15,,,282,23.6,,,
2015-03-23,0,-4,4,,,31,19.2,,,
2015-03-24,1.5,-5,8,,,,10.2,,,
2015-03-25,5.1,-3,13,,,206,12.5,,,
2015-03-26,7.5,-1,15,,,,6.5,,,
2015-03-27,12,3,21,,,112,17.7,,,
2015-03-28,8,3,12,,,103,43.4,,,
2015-03-29,3.1,1,6,,,123,38.5,,,
2015-03-30,2.8,1,4,,,143,22.1,,,
2015-03-31,4.3,3,6,,,150,23.1,,,
2015-04-01,6.4,4,9,,,195,11.7,,,
2015-04-02,5.5,1,10,,,,11.1,,,
2015-04-03,4.3,0,10,,,227,16.8,,,
2015-04-04,2.2,1,4,,,115,13.7,,,
2015-04-05,4,-1,10,,,262,17,,,
2015-04-06,5.8,0,11,,,,9,,,
2015-04-07,4.8,4,7,,,57,38.9,,,
2015-04-08,5.5,4,8,,,14,22.2,,,
2015-04-09,5,1,10,,,326,27,,,
2015-04-10,8.1,2,15,,,314,15.6,,,
2015-04-11,12,4,20,,,,9.3,,,
2015-04-12,14,5,21,,,,5.4,,,
2015-04-13,14.7,8,21,,,,8,,,
2015-04-14,8.4,4,12,,,297,20.4,,,
2015-04-15,5.8,1,11,,,268,21.5,,,
2015-04-16,12.6,5,22,,,250,24.6,,,
2015-04-17,13.5,9,19,,,265,14.7,,,
2015-04-18,9.4,7,13,,,354,14.7,,,
2015-04-19,5.6,3,7,,,303,18.2,,,
2015-04-20,3.9,3,6,,,274,17.7,,,
2015-04-21,3.6,0,7,,,319,18.3,,,
2015-04-22,4.4,-1,10,,,,11.6,,,
2015-04-23,7.7,0,14,,,269,21.9,,,
2015-04-24,13.3,5,22,,,267,24.9,,,
2015-04-25,14.8,7,24,,,264,17.7,,,
2015-04-26,14.3,7,21,,,232,11.6,,,
2015-04-27,15.7,7,22,,,,8.1,,,
2015-04-28,17.3,11,24,,,,8.1,,,
2015-04-29,13.1,10,19,,,,11.6,,,
2015-04-30,15.8,11,23,,,,10.2,,,
2015-05-01,14.5,11,20,,,,8.7,,,
2015-05-02,14,12,19,,,193,11.7,,,
2015-05-03,12.1,11,14,,,184,12.4,,,
2015-05-04,12.9,10,18,,,321,19.2,,,
2015-05-05,13,7,19,,,348,12.8,,,
2015-05-06,13.9,7,20,,,0,14.6,,,
2015-05-07,15.2,9,21,,,,7.2,,,
2015-05-08,12.9,11,16,,,270,10.2,,,
2015-05-09,11.3,10,13,,,326,16.1,,,
2015-05-10,15.3,7,23,,,,9.2,,,
2015-05-11,16.7,10,23,,,,8,,,
2015-05-12,16.6,11,22,,,,6.9,,,
2015-05-13,17.6,10,24,,,,5.9,,,
2015-05-14,17.1,13,23,,,211,10.8,,,
2015-05-15,14.3,11,17,,,242,22.4,,,
2015-05-16,13.3,8,18,,,296,22.1,,,
2015-05-17,13.5,5,20,,,294,19.4,,,
2015-05-18,14.1,10,18,,,298,21.5,,,
2015-05-19,14.9,7,21,,,,14.1,,,
2015-05-20,19.3,12,26,,,,6.5,,,
2015-05-21,19.9,14,26,,,88,14.9,,,
2015-05-22,20.5,13,27,,,84,15.5,,,
2015-05-23,21,13,28,,,106,16.7,,,
2015-05-24,21.1,15,27,,,,11.6,,,
2015-05-25,22,15,29,,,54,14,,,
2015-05-26,22,16,29,,,,7.8,,,
2015-05-27,19.9,16,25,,,,9.2,,,
2015-05-28,19.3,16,24,,,,6.7,,,
2015-05-29,17.2,15,20,,,1,16.1,,,
2015-05-30,17.4,14,22,,,284,15.9,,,
2015-05-31,18,12,23,,,,10,,,
2015-06-01,19.3,13,26,,,310,15.6,,,
2015-06-02,19.5,11,27,,,314,11.6,,,
2015-06-03,21.5,15,28,,,11,9.3,,,
2015-06-04,23.1,16,31,,,,7.8,,,
2015-06-05,21.4,17,26,,,15,24.2,,,
2015-06-06,19,13,25,,,47,20.1,,,
2015-06-07,20.2,13,27,,,,8,,,
2015-06-08,23.8,15,32,,,,6.3,,,
2015-06-09,24.5,17,31,,,,10.8,,,
2015-06-10,24.1,18,30,,,30,18.8,,,
2015-06-11,23.3,18,29,,,25,13.8,,,
2015-06-12,22.2,16,28,,,6,15,,,
2015-06-13,22.9,15,29,,,,8,,,
2015-06-14,25.3,18,31,,,,3.8,,,
2015-06-15,26.1,20,32,,,,8.8,,,
2015-06-16,24.3,18,30,,,,6.3,,,
2015-06-17,21.5,18,28,,,,12.6,,,
2015-06-18,17.8,16,19,,,32,18.5,,,
2015-06-19,19.6,17,24,,,,7.5,,,
2015-06-20,19.6,17,23,,,343,11.1,,,
2015-06-21,20,16,25,,,,7.1,,,
2015-06-22,22,16,29,,,,6.2,,,
2015-06-23,22.5,18,29,,,12,13.7,,,
2015-06-24,23.2,18,30,,,14,15,,,
2015-06-25,22.3,19,27,,,7,16.2,,,
2015-06-26,20.8,19,24,,,0,12.2,,,
2015-06-27,17.6,17,19,,,152,13.2,,,
2015-06-28,18.3,16,21,,,,6.3,,,
2015-06-29,17.6,16,19,,,238,8.9,,,
2015-06-30,17.4,16,18,,,,5.6,,,
2015-07-01,20.3,15,26,,,,11,,,
2015-07-02,19,15,26,,,,8.3,,,
2015-07-03,22,16,28,,,9,17.7,,,
2015-07-04,22,16,27,,,53,18.2,,,
2015-07-05,22.2,17,29,,,,7.5,,,
2015-07-06,24.4,18,31,,,,10.1,,,
2015-07-07,25.8,19,32,,,,5.6,,,
2015-07-08,26,19,32,,,,7.1,,,
2015-07-09,28.1,22,34,,,,8.6,,,
2015-07-10,23.8,20,29,,,322,15.8,,,
2015-07-11,18.3,14,22,,,303,23.4,,,
2015-07-12,16.9,10,23,,,292,19.1,,,
2015-07-13,19.1,13,25,,,,8.9,,,
2015-07-14,18.5,16,22,,,,7.5,,,
2015-07-15,20.6,14,26,,,281,13.8,,,
2015-07-16,19,14,25,,,298,16.5,,,
2015-07-17,19.9,14,26,,,,10.5,,,
2015-07-18,20.2,16,24,,,307,24,,,
2015-07-19,20.7,14,27,,,,8.6,,,
2015-07-20,23.8,17,30,,,228,15.6,,,
2015-07-21,22.3,17,26,,,322,20.7,,,
2015-07-22,20.5,13,27,,,,7.8,,,
2015-07-23,24,18,31,,,301,12.6,,,
2015-07-24,25.6,18,34,,,76,11,,,
2015-07-25,27.9,20,36,,,78,15.5,,,
2015-07-26,29.1,23,37,,,116,20.6,,,
2015-07-27,27.7,22,35,,,,10.2,,,
2015-07-28,24.8,21,32,,,,12.2,,,
2015-07-29,23.6,18,30,,,,7.1,,,
2015-07-30,25,19,32,,,157,10.8,,,
2015-07-31,25.6,20,32,,,,13.4,,,
2015-08-01,21,17,26,,,3,22.2,,,
2015-08-02,21.7,14,30,,,24,14,,,
2015-08-03,24,16,32,,,48,17.9,,,
2015-08-04,25.6,19,34,,,47,21.9,,,
2015-08-05,26.3,20,34,,,38,20.3,,,
2015-08-06,25.9,19,33,,,21,16.5,,,
2015-08-07,23.8,17,31,,,52,19.4,,,
2015-08-08,23.8,16,32,,,49,14.7,,,
2015-08-09,25.8,18,34,,,48,12.2,,,
2015-08-10,28.6,23,36,,,53,16.5,,,
2015-08-11,28.5,20,38,,,46,17.1,,,
2015-08-12,29.3,22,37,,,62,22.7,,,
2015-08-13,26.7,22,32,,,51,19.4,,,
2015-08-14,20.3,19,25,,,37,20.5,,,
2015-08-15,22.6,19,31,,,65,12.5,,,
2015-08-16,22.2,18,28,,,347,13.2,,,
2015-08-17,21.3,17,26,,,33,17.6,,,
2015-08-18,18.3,14,24,,,42,19.7,,,
2015-08-19,18,13,24,,,36,18,,,
2015-08-20,17,12,23,,,33,16.8,,,
2015-08-21,16.2,12,21,,,41,14.9,,,
2015-08-22,19.6,12,28,,,60,15.6,,,
2015-08-23,21.5,14,29,,,50,15.6,,,
2015-08-24,21.8,15,30,,,30,16.8,,,
2015-08-25,20.2,14,27,,,67,13.2,,,
2015-08-26,20.7,14,29,,,,3.9,,,
2015-08-27,20.8,14,29,,,,3.2,,,
2015-08-28,22.3,16,30,,,8,12.6,,,
2015-08-29,24.2,15,33,,,,10.5,,,
2015-08-30,21.4,15,27,,,341,17.8,,,
2015-08-31,20.7,12,29,,,,11.7,,,
2015-09-01,24.2,16,32,,,,8.4,,,
2015-09-02,26.8,17,35,,,244,18.9,,,
2015-09-03,26.3,19,35,,,,11.4,,,
2015-09-04,26.3,20,35,,,32,11,,,
2015-09-05,25.2,20,33,,,,8.7,,,
2015-09-06,26,19,35,,,205,17,,,
2015-09-07,17.4,14,22,,,291,15.6,,,
2015-09-08,15.7,9,21,,,,9.6,,,
2015-09-09,16.2,11,23,,,,9.2,,,
2015-09-10,16.3,10,24,,,12,13.1,,,
2015-09-11,18,12,25,,,40,22.2,,,
2015-09-12,17.3,11,25,,,60,23.1,,,
2015-09-13,16.8,12,23,,,72,22.5,,,
2015-09-14,12.2,11,13,,,50,18.9,,,
2015-09-15,15.1,11,21,,,24,14.3,,,
2015-09-16,17.8,11,25,,,72,11.9,,,
2015-09-17,19.8,13,27,,,133,10.7,,,
2015-09-18,20.4,13,28,,,,10.5,,,
2015-09-19,21,13,30,,,,9.5,,,
2015-09-20,20.9,12,30,,,107,13.8,,,
2015-09-21,20,14,28,,,,9.6,,,
2015-09-22,21.7,16,30,,,46,15.5,,,
2015-09-23,23,17,32,,,66,15.6,,,
2015-09-24,23.1,17,32,,,93,15.3,,,
2015-09-25,22,16,30,,,107,15.2,,,
2015-09-26,21.2,15,30,,,103,13.1,,,
2015-09-27,20.7,13,30,,,116,10.5,,,
2015-09-28,18.1,13,25,,,353,21.8,,,
2015-09-29,15.5,11,22,,,15,29.6,,,
2015-09-30,15.4,11,21,,,31,32.7,,,
2015-10-01,14,9,20,,,29,24,,,
2015-10-02,12.6,5,21,,,335,12.6,,,
2015-10-03,13.5,6,23,,,285,17.3,,,
2015-10-04,14.5,6,24,,,,6,,,
2015-10-05,17,9,25,,,,3.2,,,
2015-10-06,16,9,25,,,,2.8,,,
2015-10-07,9.6,3,14,,,24,26.4,,,
2015-10-08,4,-2,11,,,,7.1,,,
2015-10-09,3.7,-2,11,,,,11.7,,,
2015-10-10,2.4,-4,9,,,313,12.8,,,
2015-10-11,4.1,-2,11,,,,8.4,,,
2015-10-12,5.7,1,12,,,70,26,,,
2015-10-13,5.1,-1,11,,,77,24.8,,,
2015-10-14,5.3,3,8,,,70,19.2,,,
2015-10-15,7.9,4,15,,,42,16.1,,,
2015-10-16,5.8,-1,15,,,58,14.3,,,
2015-10-17,6.9,0,15,,,116,13.1,,,
2015-10-18,9,3,17,,,,7.7,,,
2015-10-19,9.3,3,18,,,,5.9,,,
2015-10-20,10.6,7,16,,,79,13.4,,,
2015-10-21,5.6,2,9,,,104,26.3,,,
2015-10-22,3.4,2,5,,,79,12.2,,,
2015-10-23,5.7,3,11,,,,6.5,,,
2015-10-24,5,1,9,,,,2.4,,,
2015-10-25,6.9,4,10,,,,4,,,
2015-10-26,6.4,2,11,,,,11.1,,,
2015-10-27,5.8,2,9,,,290,16.7,,,
2015-10-28,6.1,2,11,,,311,17.1,,,
2015-10-29,1.5,-3,7,,,33,8.9,,,
2015-10-30,1.4,-3,8,,,25,10.5,,,
2015-10-31,1.1,-4,8,,,44,14.7,,,
2015-11-01,1.4,-5,8,,,,8.1,,,
2015-11-02,7.1,2,13,,,275,18.3,,,
2015-11-03,6,3,9,,,307,13.5,,,
2015-11-04,5.2,2,7,,,,3.9,,,
2015-11-05,3.9,-1,12,,,,11.4,,,
2015-11-06,4.5,1,8,,,,9.3,,,
2015-11-07,2.2,-5,9,,,,5.3,,,
2015-11-08,3.5,-1,9,,,,7.7,,,
2015-11-09,4.7,4,6,,,,6,,,
2015-11-10,6.8,4,9,,,,16.4,,,
2015-11-11,7.6,6,10,,,295,26.3,,,
2015-11-12,8.4,6,11,,,284,24.2,,,
2015-11-13,8.7,7,12,,,,29.7,,,
2015-11-14,6,2,9,,,228,16.1,,,
2015-11-15,4.7,2,7,,,273,25.8,,,
2015-11-16,2,0,3,,,340,16.7,,,
2015-11-17,0.5,0,1,,,,10.1,,,
2015-11-18,2.7,0,6,,,178,16.7,,,
2015-11-19,7.5,6,10,,,237,15.5,,,
2015-11-20,9.3,6,12,,,222,14.9,,,
2015-11-21,9,5,13,,,,15.5,,,
2015-11-22,13.4,11,16,,,212,23,,,
2015-11-23,8.5,4,13,,,296,14.9,,,
2015-11-24,3.4,2,5,,,,11,,,
2015-11-25,2.2,1,3,,,38,17.9,,,
2015-11-26,1.2,-1,3,,,51,16.7,,,
2015-11-27,-0.6,-3,1,,,70,19.7,,,
2015-11-28,-0.5,-4,3,,,91,21.8,,,
2015-11-29,2.8,1,6,,,122,16.5,,,
2015-11-30,2.3,1,4,,,254,22.2,,,
2015-12-01,3.3,0,6,,,235,19.4,,,
2015-12-02,1.3,0,3,,,305,39.6,,,
2015-12-03,1.4,1,2,,,321,30.9,,,
2015-12-04,0.5,-3,3,,,,9.2,,,
2015-12-05,0.2,-2,2,,,253,20.6,,,
2015-12-06,4.3,1,8,,,270,24.6,,,
2015-12-07,4,1,7,,,269,22.8,,,
2015-12-08,3.5,1,6,,,311,24.1,,,
2015-12-09,,,,,,,,,,
2015-12-10,-2.7,-6,2,,,,4.5,,,
2015-12-11,-4.7,-5,-3,,,44,10.2,,,
2015-12-12,-3.2,-5,-1,,,,7.8,,,
2015-12-13,0.8,-1,4,,,249,13.8,,,
2015-12-14,2.5,1,4,,,251,30,,,
2015-12-15,0.6,-1,2,,,310,23.6,,,
2015-12-16,-2.7,-6,1,,,314,11.7,,,
2015-12-17,-3.7,-7,2,,,263,13.2,,,
2015-12-18,-1.2,-5,3,,,245,16.5,,,
2015-12-19,1.1,-1,3,,,257,15.3,,,
2015-12-20,4.4,3,6,,,275,17.3,,,
2015-12-21,4.3,3,5,,,259,14.4,,,
2015-12-22,4.2,2,6,,,265,23.6,,,
2015-12-23,6.2,5,8,,,273,21.9,,,
2015-12-24,6.8,4,11,,,289,27.2,,,
2015-12-25,1.6,-2,6,,,278,14.9,,,
2015-12-26,3.2,-1,7,,,267,21.2,,,
2015-12-27,5.4,-1,8,,,296,26.7,,,
2015-12-28,-1.3,-4,0,,,,12,,,
2015-12-29,-7,-8,-4,,,37,18.2,,,
2015-12-30,-9.2,-10,-9,,,30,21.9,,,
2015-12-31,-9.3,-13,-7,,,26,13.8,,,
2016-01-01,-13.3,-16,-10,,,38,10.4,,,
2016-01-02,-16.2,-18,-13,,,34,12.5,,,
2016-01-03,-17.3,-20,-13,,,337,8.7,,,
2016-01-04,-18.2,-22,-13,,,,4.1,,,
2016-01-05,-14.5,-20,-10,,,71,16.2,,,
2016-01-06,-8.3,-12,-6,,,,5.3,,,
2016-01-07,-4.1,-8,0,,,90,21.8,,,
2016-01-08,0.6,-1,2,,,152,15.3,,,
2016-01-09,-2.8,-6,-1,,,276,25.2,,,
2016-01-10,-0.8,-3,2,,,273,10.5,,,
2016-01-11,-0.1,-1,1,,,89,18,,,
2016-01-12,2.4,-1,6,,,,17.7,,,
2016-01-13,1.5,-1,5,,,264,12.5,,,
2016-01-14,0,-2,2,,,249,10.7,,,
2016-01-15,-1.6,-3,1,,,,8.7,,,
2016-01-16,0.2,-3,2,,,,17.4,,,
2016-01-17,-1.4,-3,1,,,24,24.8,,,
2016-01-18,-3.3,-6,-1,,,,15.2,,,
2016-01-19,-6,-7,-5,,,302,12.2,,,
2016-01-20,-6.9,-11,-4,,,,8.1,,,
2016-01-21,-5.6,-11,-1,,,,8.7,,,
2016-01-22,-11.5,-17,-8,,,,2,,,
2016-01-23,-13.3,-17,-8,,,,5.4,,,
2016-01-24,-14.6,-19,-9,,,,3.2,,,
2016-01-25,-16.2,-20,-12,,,,2.9,,,
2016-01-26,-10.7,-14,-7,,,,9.5,,,
2016-01-27,-4.5,-9,0,,,228,12.9,,,
2016-01-28,0.9,0,2,,,262,11.9,,,
2016-01-29,2,-2,4,,,289,23.7,,,
2016-01-30,-0.9,-5,3,,,251,15.8,,,
2016-01-31,1.4,-2,3,,,219,23,,,
2016-02-01,0.6,-2,3,,,267,12.3,,,
2016-02-02,-0.3,-4,2,,,248,17.7,,,
2016-02-03,2.4,-1,5,,,245,16.4,,,
2016-02-04,1,-1,2,,,,9.9,,,
2016-02-05,0.5,-1,2,,,349,13.7,,,
2016-02-06,-1,-3,2,,,346,15.8,,,
2016-02-07,-1.8,-6,3,,,,2.7,,,
2016-02-08,-1.2,-5,3,,,176,10.4,,,
2016-02-09,-0.3,-4,3,,,173,15.2,,,
2016-02-10,2.4,0,6,,,152,20.9,,,
2016-02-11,1.6,-1,4,,,139,27.8,,,
2016-02-12,0.5,-2,2,,,,9.8,,,
2016-02-13,1.9,-1,3,,,96,14.3,,,
2016-02-14,7,3,12,,,182,18.2,,,
2016-02-15,,,,,,,,,,
2016-02-16,9.7,5,15,,,262,20.9,,,
2016-02-17,2.8,-1,6,,,349,20.6,,,
2016-02-18,,,,,,,,,,
2016-02-19,-2.4,-5,0,,,75,20.6,,,
2016-02-20,-2.7,-7,2,,,71,13.2,,,
2016-02-21,-2,-6,2,,,,4.1,,,
2016-02-22,2.8,-2,8,,,212,22.5,,,
2016-02-23,7.4,5,12,,,206,20.4,,,
2016-02-24,5.7,5,7,,,,9.9,,,
2016-02-25,3,-1,6,,,,20.8,,,
2016-02-26,2.5,-2,6,,,,12,,,
2016-02-27,4.8,3,8,,,340,9.9,,,
2016-02-28,2.4,0,4,,,,9.5,,,
2016-02-29,2.8,-1,6,,,141,11.4,,,
2016-03-01,8.5,5,13,,,139,15.6,,,
2016-03-02,8.8,4,16,,,,11,,,
2016-03-03,6.8,5,8,,,32,19.8,,,
2016-03-04,6.7,6,8,,,164,17.1,,,
2016-03-05,5.5,4,7,,,,9.8,,,
2016-03-06,2.1,1,5,,,,9.3,,,
2016-03-07,5.2,1,9,,,132,14,,,
2016-03-08,7.8,4,13,,,116,21,,,
2016-03-09,7.9,2,15,,,106,17.1,,,
2016-03-10,6.3,2,12,,,78,25.5,,,
2016-03-11,6.1,3,10,,,62,19.4,,,
2016-03-12,7,5,9,,,,5.4,,,
2016-03-13,5.6,2,10,,,288,15.6,,,
2016-03-14,1.5,0,3,,,0,24.6,,,
2016-03-15,1.2,-2,5,,,29,16.7,,,
2016-03-16,2.4,-4,9,,,315,21.5,,,
2016-03-17,3.3,2,4,,,301,23,,,
2016-03-18,5.5,2,8,,,271,25.1,,,
2016-03-19,-0.5,-6,6,,,333,21.8,,,
2016-03-20,-2.3,-8,2,,,267,18.8,,,
2016-03-21,1.2,-1,7,,,,6,,,
2016-03-22,4.1,-1,9,,,,6,,,
2016-03-23,,,,,,,,,,
2016-03-24,7.4,3,13,,,144,18.6,,,
2016-03-25,2.4,1,4,,,324,21.2,,,
2016-03-26,1.3,0,2,,,,6.3,,,
2016-03-27,1.9,0,3,,,,6.3,,,
2016-03-28,2.5,2,4,,,,10.1,,,
2016-03-29,6.2,1,13,,,,11.7,,,
2016-03-30,7.6,4,14,,,213,16.1,,,
2016-03-31,6.5,0,12,,,208,15.2,,,
2016-04-01,12,7,20,,,221,21.3,,,
2016-04-02,5.9,3,11,,,288,32.7,,,
2016-04-03,6.5,1,12,,,294,23.6,,,
2016-04-04,8.1,3,15,,,,11.3,,,
2016-04-05,9.8,2,18,,,258,11.7,,,
2016-04-06,11.6,7,18,,,,6.3,,,
2016-04-07,12.9,5,21,,,,8.1,,,
2016-04-08,15.9,6,24,,,,7.2,,,
2016-04-09,17.5,11,24,,,129,16.2,,,
2016-04-10,16.3,9,24,,,108,22.8,,,
2016-04-11,15.3,11,20,,,,6.6,,,
2016-04-12,17.3,13,23,,,,8,,,
2016-04-13,15.3,11,22,,,,8.9,,,
2016-04-14,13.6,8,20,,,206,13.2,,,
2016-04-15,12.2,8,18,,,178,22.7,,,
2016-04-16,11.9,7,17,,,280,25.1,,,
2016-04-17,15.7,8,23,,,224,17.7,,,
2016-04-18,17.5,9,27,,,238,17.4,,,
2016-04-19,15.3,10,19,,,335,14.4,,,
2016-04-20,9.3,6,13,,,21,15.2,,,
2016-04-21,7.2,4,11,,,302,23.7,,,
2016-04-22,8.5,0,16,,,254,26.6,,,
2016-04-23,11.4,6,17,,,,12.6,,,
2016-04-24,13.3,7,20,,,106,18.6,,,
2016-04-25,14.6,10,22,,,97,14.7,,,
2016-04-26,12.9,11,17,,,202,13.7,,,
2016-04-27,11,9,12,,,10,17.4,,,
2016-04-28,12.8,9,17,,,,16.1,,,
2016-04-29,14.2,7,22,,,305,10.7,,,
2016-04-30,14.3,10,20,,,,13.2,,,
2016-05-01,12.5,8,18,,,22,12.3,,,
2016-05-02,14.2,7,21,,,,8.4,,,
2016-05-03,14.5,8,21,,,56,16.4,,,
2016-05-04,13.8,8,19,,,67,24.5,,,
2016-05-05,16.6,11,24,,,38,17.6,,,
2016-05-06,13.5,10,19,,,35,17,,,
2016-05-07,12.3,9,15,,,66,16.4,,,
2016-05-08,15,10,20,,,,4.7,,,
2016-05-09,17,11,23,,,76,10.1,,,
2016-05-10,15.5,12,23,,,,12.3,,,
2016-05-11,14.5,12,20,,,,9.6,,,
2016-05-12,14.7,13,18,,,,5.1,,,
2016-05-13,15.8,10,22,,,,8.7,,,
2016-05-14,15.9,14,21,,,223,19.7,,,
2016-05-15,15.3,12,22,,,,12.6,,,
2016-05-16,15.6,11,21,,,,8.8,,,
2016-05-17,16.9,13,22,,,,12.1,,,
2016-05-18,13.5,11,17,,,,10.5,,,
2016-05-19,12.5,8,17,,,,12.2,,,
2016-05-20,12.5,6,19,,,258,18.2,,,
2016-05-21,16.1,10,22,,,269,19.2,,,
2016-05-22,16.9,11,23,,,,10,,,
2016-05-23,16.8,11,22,,,,7.5,,,
2016-05-24,16.4,11,22,,,,8.6,,,
2016-05-25,18.5,13,25,,,,8.1,,,
2016-05-26,17.4,13,24,,,,10.7,,,
2016-05-27,18.3,14,24,,,,5.9,,,
2016-05-28,19.9,16,24,,,,7.5,,,
2016-05-29,18.9,16,24,,,53,12.2,,,
2016-05-30,19.5,14,25,,,,8.9,,,
2016-05-31,20.2,16,25,,,,6.3,,,
2016-06-01,17,13,19,,,49,19.8,,,
2016-06-02,16.1,13,22,,,67,19.4,,,
2016-06-03,17.6,12,23,,,70,15.2,,,
2016-06-04,18.2,13,24,,,,9.2,,,
2016-06-05,19.3,13,26,,,,12.5,,,
2016-06-06,17.5,14,23,,,294,17.7,,,
2016-06-07,13.3,9,17,,,352,19.5,,,
2016-06-08,12.3,6,17,,,,9.6,,,
2016-06-09,15.3,8,21,,,,6.5,,,
2016-06-10,16.7,10,23,,,,8.7,,,
2016-06-11,17.6,12,22,,,211,12.8,,,
2016-06-12,16.2,14,18,,,,7.8,,,
2016-06-13,18.2,15,24,,,,5.6,,,
2016-06-14,21.8,16,28,,,,11.9,,,
2016-06-15,20.5,17,25,,,173,14.3,,,
2016-06-16,20.8,17,26,,,,8.6,,,
2016-06-17,23.2,17,29,,,,3,,,
2016-06-18,24.9,19,30,,,,9.6,,,
2016-06-19,24.3,20,31,,,,7.7,,,
2016-06-20,24.6,19,30,,,24,12.2,,,
2016-06-21,25.2,20,31,,,54,14.4,,,
2016-06-22,26,20,31,,,55,14.7,,,
2016-06-23,25.2,22,30,,,38,16.2,,,
2016-06-24,23.9,19,29,,,36,13.8,,,
2016-06-25,24.8,19,30,,,49,14,,,
2016-06-26,25,18,31,,,66,14.1,,,
2016-06-27,26.3,20,32,,,87,11.9,,,
2016-06-28,25.3,22,32,,,44,12.6,,,
2016-06-29,23.5,20,28,,,,11.3,,,
2016-06-30,21.5,19,28,,,38,11.6,,,
2016-07-01,21.7,19,28,,,32,17.1,,,
2016-07-02,23.1,19,28,,,34,13.5,,,
2016-07-03,24.5,18,30,,,,10.1,,,
2016-07-04,24,19,30,,,,12.6,,,
2016-07-05,20.6,16,25,,,1,18.5,,,
2016-07-06,20.3,14,26,,,,5.6,,,
2016-07-07,18.5,15,24,,,,11,,,
2016-07-08,18.3,13,24,,,316,15.8,,,
2016-07-09,19.8,14,25,,,,9.6,,,
2016-07-10,20.1,13,27,,,,5.4,,,
2016-07-11,21.2,15,27,,,,10.8,,,
2016-07-12,23.2,16,30,,,,7.8,,,
2016-07-13,25.8,19,32,,,,2.9,,,
2016-07-14,27.4,20,34,,,,6.6,,,
2016-07-15,29.4,22,37,,,105,11.7,,,
2016-07-16,30,23,37,,,,10.4,,,
2016-07-17,30.4,22,38,,,121,12,,,
2016-07-18,28.4,24,37,,,,9.5,,,
2016-07-19,20.7,17,25,,,,13.4,,,
2016-07-20,19.7,16,24,,,301,20.3,,,
2016-07-21,19.5,14,25,,,,9.9,,,
2016-07-22,18.5,15,22,,,,14.7,,,
2016-07-23,19.8,12,27,,,283,20.7,,,
2016-07-24,20.8,16,26,,,334,22.2,,,
2016-07-25,22.3,16,29,,,1,12.8,,,
2016-07-26,24,18,31,,,27,11.6,,,
2016-07-27,24.8,19,32,,,14,11.4,,,
2016-07-28,25.7,20,32,,,,8.1,,,
2016-07-29,26.6,20,33,,,,6,,,
2016-07-30,26,20,33,,,,4.1,,,
2016-07-31,25.7,20,33,,,,8.3,,,
2016-08-01,26.3,20,33,,,,6.3,,,
2016-08-02,26.2,21,34,,,,8.4,,,
